A,B,C
0.291111111,0.539424582,0.291111111
0.287962963,0.450370389,0.287962963
0.276851852,0.333516929,0.276851852
0.267777778,0.359744286,0.267777778
0.267777778,0.496091889,0.267777778
0.267777778,0.496091889,0.267777778
0.278148148,0.655430202,0.278148148
0.276111111,0.46557582,0.276111111
0.276481481,0.501667832,0.276481481
0.279259259,0.53787124,0.279259259
0.291296296,0.675914523,0.291296296
0.291296296,0.496091889,0.291296296
0.291296296,0.496091889,0.291296296
0.314259259,0.829447914,0.314259259
0.312037037,0.465482991,0.312037037
0.31037037,0.473020726,0.31037037
0.306481481,0.442052888,0.306481481
0.310925926,0.558392692,0.310925926
0.310925926,0.496091889,0.310925926
0.310925926,0.496091889,0.310925926
0.30037037,0.349601144,0.30037037
0.302962963,0.532945101,0.302962963
0.311851852,0.621696052,0.311851852
0.316111111,0.555081783,0.316111111
0.332962963,0.727273852,0.332962963
0.332962963,0.496091889,0.332962963
0.332962963,0.496091889,0.332962963
0.344259259,0.645478906,0.344259259
0.338888889,0.42674225,0.338888889
0.339074074,0.498511638,0.339074074
0.349814815,0.636301188,0.349814815
0.349814815,0.496091889,0.349814815
0.349814815,0.496091889,0.349814815
0.349814815,0.496091889,0.349814815
0.350740741,0.507912146,0.350740741
0.360925926,0.625854803,0.360925926
0.370740741,0.618570801,0.370740741
0.352037037,0.267218279,0.352037037
0.35,0.470204905,0.35
0.35,0.496091889,0.35
0.35,0.496091889,0.35
0.349074074,0.484277819,0.349074074
0.357592593,0.604999165,0.357592593
0.361111111,0.540297177,0.361111111
0.366481481,0.563083664,0.366481481
0.373703704,0.585220346,0.373703704
0.373703704,0.496091889,0.373703704
0.373703704,0.496091889,0.373703704
0.364074074,0.378941375,0.364074074
0.367592593,0.539721636,0.367592593
0.365185185,0.466448415,0.365185185
0.355185185,0.372362876,0.355185185
0.355185185,0.496091889,0.355185185
0.355185185,0.496091889,0.355185185
0.355185185,0.496091889,0.355185185
0.359074074,0.545192373,0.359074074
0.362962963,0.54480249,0.362962963
0.362962963,0.496091889,0.362962963
0.362962963,0.496091889,0.362962963
0.362962963,0.496091889,0.362962963
0.362962963,0.496091889,0.362962963
0.362962963,0.496091889,0.362962963
0.332777778,0.120956513,0.332777778
0.342037037,0.618589367,0.342037037
0.340185185,0.472067679,0.340185185
0.327962963,0.33691448,0.327962963
0.346851852,0.748587448,0.346851852
0.346851852,0.496091889,0.346851852
0.346851852,0.496091889,0.346851852
0.345555556,0.47944451,0.345555556
0.341851852,0.44839622,0.341851852
0.360925926,0.743636555,0.360925926
0.367037037,0.572354212,0.367037037
0.355925926,0.359125425,0.355925926
0.355925926,0.496091889,0.355925926
0.355925926,0.496091889,0.355925926
0.346296296,0.374702173,0.346296296
0.350925926,0.555620192,0.350925926
0.348703704,0.467791345,0.348703704
0.33537037,0.32550267,0.33537037
0.33962963,0.552129812,0.33962963
0.33962963,0.496091889,0.33962963
0.33962963,0.496091889,0.33962963
0.341481481,0.520239871,0.341481481
0.346851852,0.565843787,0.346851852
0.346296296,0.488956414,0.346296296
0.342407407,0.446087866,0.342407407
0.33962963,0.460086517,0.33962963
0.33962963,0.496091889,0.33962963
0.33962963,0.496091889,0.33962963
0.339814815,0.498505449,0.339814815
0.332407407,0.39954328,0.332407407
0.331851852,0.488733623,0.331851852
0.328518519,0.451905166,0.328518519
0.328518519,0.496091889,0.328518519
0.328518519,0.496091889,0.328518519
0.328518519,0.496091889,0.328518519
0.335,0.582627315,0.335
0.354259259,0.749682833,0.354259259
0.350185185,0.444559278,0.350185185
0.346666667,0.451212041,0.346666667
0.343703704,0.458025708,0.343703704
0.343703704,0.496091889,0.343703704
0.343703704,0.496091889,0.343703704
0.340925926,0.460179346,0.340925926
0.341851852,0.508134937,0.341851852
0.348333333,0.580207566,0.348333333
0.366111111,0.723721587,0.366111111
0.365740741,0.491518501,0.365740741
0.365740741,0.496091889,0.365740741
0.365740741,0.496091889,0.365740741
0.371296296,0.56475459,0.371296296
0.37,0.48024903,0.37
0.369074074,0.484741966,0.369074074
0.38,0.630230155,0.38
0.381481481,0.513896539,0.381481481
0.381481481,0.496091889,0.381481481
0.381481481,0.496091889,0.381481481
0.402777778,0.751267119,0.402777778
0.404814815,0.519534368,0.404814815
0.394444444,0.377202374,0.394444444
0.390555556,0.450636499,0.390555556
0.401111111,0.620390254,0.401111111
0.401111111,0.496091889,0.401111111
0.401111111,0.496091889,0.401111111
0.391851852,0.38920829,0.391851852
0.390740741,0.483040096,0.390740741
0.392962963,0.522251171,0.392962963
0.391666667,0.480898835,0.391666667
0.396481481,0.552668222,0.396481481
0.396481481,0.496091889,0.396481481
0.396481481,0.496091889,0.396481481
0.393148148,0.457276885,0.393148148
0.385740741,0.40929654,0.385740741
0.383888889,0.474085168,0.383888889
0.377777778,0.42320855,0.377777778
0.380555556,0.529615625,0.380555556
0.380555556,0.496091889,0.380555556
0.380555556,0.496091889,0.380555556
0.379814815,0.487198846,0.379814815
0.376481481,0.456020596,0.376481481
0.377037037,0.502812726,0.377037037
0.381111111,0.545334711,0.381111111
0.381111111,0.496091889,0.381111111
0.381111111,0.496091889,0.381111111
0.381111111,0.496091889,0.381111111
0.384074074,0.531620737,0.384074074
0.38462963,0.502713708,0.38462963
0.378888889,0.427720052,0.378888889
0.372592593,0.420268957,0.372592593
0.370185185,0.46673928,0.370185185
0.370185185,0.496091889,0.370185185
0.370185185,0.496091889,0.370185185
0.362592593,0.403083169,0.362592593
0.364259259,0.516817566,0.364259259
0.36,0.4432968,0.36
0.367777778,0.593333622,0.367777778
0.363148148,0.439107106,0.363148148
0.363148148,0.496091889,0.363148148
0.363148148,0.496091889,0.363148148
0.371666667,0.601917233,0.371666667
0.370925926,0.487044131,0.370925926
0.378703704,0.591229492,0.378703704
0.377407407,0.480478009,0.377407407
0.380925926,0.538589119,0.380925926
0.380925926,0.496091889,0.380925926
0.380925926,0.496091889,0.380925926
0.387592593,0.576061193,0.387592593
0.392592593,0.555304573,0.392592593
0.391851852,0.487403071,0.391851852
0.399444444,0.585276043,0.399444444
0.401851852,0.523971607,0.401851852
0.401851852,0.496091889,0.401851852
0.401851852,0.496091889,0.401851852
0.394259259,0.408566283,0.394259259
0.404814815,0.619517659,0.404814815
0.405,0.498214584,0.405
0.407592593,0.525803437,0.407592593
0.417777778,0.612258412,0.417777778
0.417777778,0.496091889,0.417777778
0.417777778,0.496091889,0.417777778
0.423333333,0.558287486,0.423333333
0.421111111,0.471461194,0.421111111
0.417222222,0.452814892,0.417222222
0.417592593,0.50024445,0.417592593
0.416666667,0.485719767,0.416666667
0.416666667,0.496091889,0.416666667
0.416666667,0.496091889,0.416666667
0.416481481,0.494012513,0.416481481
0.413888889,0.466999202,0.413888889
0.397777778,0.314443612,0.397777778
0.406296296,0.59504168,0.406296296
0.406296296,0.496091889,0.406296296
0.406296296,0.496091889,0.406296296
0.406296296,0.496091889,0.406296296
0.403888889,0.46857111,0.403888889
0.401851852,0.472698918,0.401851852
0.412037037,0.613502324,0.412037037
0.411851852,0.493993948,0.411851852
0.412222222,0.500281582,0.412222222
0.412222222,0.496091889,0.412222222
0.412222222,0.496091889,0.412222222
0.406851852,0.435356805,0.406851852
0.413888889,0.576463453,0.413888889
0.41037037,0.456422856,0.41037037
0.405185185,0.437250521,0.405185185
0.404444444,0.487607295,0.404444444
0.404444444,0.496091889,0.404444444
0.404444444,0.496091889,0.404444444
0.399444444,0.438729601,0.399444444
0.399444444,0.496091889,0.399444444
0.399444444,0.496091889,0.399444444
0.399444444,0.496091889,0.399444444
0.399444444,0.496091889,0.399444444
0.399444444,0.496091889,0.399444444
0.399444444,0.496091889,0.399444444
0.399444444,0.496091889,0.399444444
0.405185185,0.562570009,0.405185185
0.401111111,0.449417342,0.401111111
0.402592593,0.513191036,0.402592593
0.406666667,0.542989226,0.406666667
0.406666667,0.496091889,0.406666667
0.406666667,0.496091889,0.406666667
0.408148148,0.513017755,0.408148148
0.414444444,0.567830333,0.414444444
0.409074074,0.435604349,0.409074074
0.406851852,0.470817578,0.406851852
0.400555556,0.424180163,0.400555556
0.400555556,0.496091889,0.400555556
0.400555556,0.496091889,0.400555556
0.403518519,0.530333505,0.403518519
0.40462963,0.508859005,0.40462963
0.397777778,0.417515023,0.397777778
0.39,0.405744274,0.39
0.395185185,0.557216855,0.395185185
0.395185185,0.496091889,0.395185185
0.395185185,0.496091889,0.395185185
0.401666667,0.571747727,0.401666667
0.406111111,0.547346012,0.406111111
0.401296296,0.441025578,0.401296296
0.405925926,0.549518216,0.405925926
0.418888889,0.644395898,0.418888889
0.418888889,0.496091889,0.418888889
0.418888889,0.496091889,0.418888889
0.421851852,0.529194799,0.421851852
0.422777778,0.506383558,0.422777778
0.418148148,0.44472637,0.418148148
0.419259259,0.508524819,0.419259259
0.419444444,0.498158887,0.419444444
0.419444444,0.496091889,0.419444444
0.419444444,0.496091889,0.419444444
0.411111111,0.40307698,0.411111111
0.409814815,0.481400113,0.409814815
0.414444444,0.548682753,0.414444444
0.419074074,0.548237173,0.419074074
0.418148148,0.48575071,0.418148148
0.418148148,0.496091889,0.418148148
0.418148148,0.496091889,0.418148148
0.417222222,0.485732144,0.417222222
0.422777778,0.558349372,0.422777778
0.422407407,0.491982647,0.422407407
0.419259259,0.461138582,0.419259259
0.409074074,0.382369869,0.409074074
0.409074074,0.496091889,0.409074074
0.409074074,0.496091889,0.409074074
0.408518519,0.489773311,0.408518519
0.413333333,0.550916844,0.413333333
0.409814815,0.456379535,0.409814815
0.408333333,0.47926504,0.408333333
0.397037037,0.36742436,0.397037037
0.397037037,0.496091889,0.397037037
0.397037037,0.496091889,0.397037037
0.397037037,0.496091889,0.397037037
0.399444444,0.524095379,0.399444444
0.402962963,0.536837741,0.402962963
0.403148148,0.498220773,0.403148148
0.412777778,0.606830995,0.412777778
0.412777778,0.496091889,0.412777778
0.412777778,0.496091889,0.412777778
0.410185185,0.466801166,0.410185185
0.410740741,0.502398089,0.410740741
0.406296296,0.445691795,0.406296296
0.403518519,0.464331908,0.403518519
0.412592593,0.600370079,0.412592593
0.412592593,0.496091889,0.412592593
0.412592593,0.496091889,0.412592593
0.40962963,0.462605284,0.40962963
0.413888889,0.544486871,0.413888889
0.413518519,0.491914572,0.413518519
0.411111111,0.46893005,0.411111111
0.409814815,0.481400113,0.409814815
0.409814815,0.496091889,0.409814815
0.409814815,0.496091889,0.409814815
0.407962963,0.475056781,0.407962963
0.41037037,0.523532215,0.41037037
0.405740741,0.443556722,0.405740741
0.411296296,0.559673736,0.411296296
0.41462963,0.533854827,0.41462963
0.41462963,0.496091889,0.41462963
0.41462963,0.496091889,0.41462963
0.429444444,0.662899862,0.429444444
0.431111111,0.514366874,0.431111111
0.431111111,0.496091889,0.431111111
0.431296296,0.498115566,0.431296296
0.423148148,0.407050072,0.423148148
0.423148148,0.496091889,0.423148148
0.423148148,0.496091889,0.423148148
0.419259259,0.452975796,0.419259259
0.424814815,0.558120393,0.424814815
0.426296296,0.512466968,0.426296296
0.436666667,0.61043277,0.436666667
0.445740741,0.594323801,0.445740741
0.445740741,0.496091889,0.445740741
0.445740741,0.496091889,0.445740741
0.447592593,0.515827387,0.447592593
0.441296296,0.429211508,0.441296296
0.444074074,0.525921021,0.444074074
0.445185185,0.507967844,0.445185185
0.448148148,0.527697154,0.448148148
0.448148148,0.496091889,0.448148148
0.448148148,0.496091889,0.448148148
0.44537037,0.466615507,0.44537037
0.433703704,0.371688317,0.433703704
0.433888889,0.498109378,0.433888889
0.414814815,0.288593761,0.414814815
0.414814815,0.496091889,0.414814815
0.414814815,0.496091889,0.414814815
0.414814815,0.496091889,0.414814815
0.414814815,0.496091889,0.414814815
0.414814815,0.496091889,0.414814815
0.414814815,0.496091889,0.414814815
0.414814815,0.496091889,0.414814815
0.414814815,0.496091889,0.414814815
0.414814815,0.496091889,0.414814815
0.414814815,0.496091889,0.414814815
0.370740741,0,0.370740741
0.377592593,0.579935267,0.377592593
0.383148148,0.563164116,0.383148148
0.389444444,0.571295958,0.389444444
0.390555556,0.509205567,0.390555556
0.390555556,0.496091889,0.390555556
0.390555556,0.496091889,0.390555556
0.392407407,0.517900574,0.392407407
0.404074074,0.632990278,0.404074074
0.404814815,0.504595048,0.404814815
0.4,0.440895617,0.4
0.399074074,0.485379393,0.399074074
0.399074074,0.496091889,0.399074074
0.399074074,0.496091889,0.399074074
0.403703704,0.549741006,0.403703704
0.400925926,0.464183381,0.400925926
0.406666667,0.56238435,0.406666667
0.423888889,0.692858955,0.423888889
0.422222222,0.477637434,0.422222222
0.422222222,0.496091889,0.422222222
0.422222222,0.496091889,0.422222222
0.415185185,0.417935849,0.415185185
0.412592593,0.466931127,0.412592593
0.406666667,0.429118679,0.406666667
0.413888889,0.578604714,0.413888889
0.395,0.283123024,0.395
0.395,0.496091889,0.395
0.395,0.496091889,0.395
0.407777778,0.645293248,0.407777778
0.411481481,0.538323009,0.411481481
0.415,0.535934203,0.415
0.441851852,0.798232531,0.441851852
0.429444444,0.362980933,0.429444444
0.429444444,0.496091889,0.429444444
0.429444444,0.496091889,0.429444444
0.41,0.282900233,0.41
0.424814815,0.664317055,0.424814815
0.421481481,0.459244865,0.421481481
0.409074074,0.358110492,0.409074074
0.4,0.39287814,0.4
0.4,0.496091889,0.4
0.4,0.496091889,0.4
0.381481481,0.281879112,0.381481481
0.371851852,0.380705131,0.371851852
0.362777778,0.385297085,0.362777778
0.347777778,0.309604114,0.347777778
0.359444444,0.645645999,0.359444444
0.359444444,0.496091889,0.359444444
0.359444444,0.496091889,0.359444444
0.343888889,0.30139182,0.343888889
0.360740741,0.71386312,0.360740741
0.375185185,0.676409612,0.375185185
0.375555556,0.500584824,0.375555556
0.381666667,0.57016963,0.381666667
0.381666667,0.496091889,0.381666667
0.381666667,0.496091889,0.381666667
0.374444444,0.409587405,0.374444444
0.382407407,0.592826156,0.382407407
0.38,0.467296255,0.38
0.384814815,0.553949266,0.384814815
0.383148148,0.476251184,0.383148148
0.383148148,0.496091889,0.383148148
0.383148148,0.496091889,0.383148148
0.383148148,0.496091889,0.383148148
0.392962963,0.613316665,0.392962963
0.390740741,0.470044001,0.390740741
0.394259259,0.537506111,0.394259259
0.398703704,0.548057703,0.398703704
0.398703704,0.496091889,0.398703704
0.398703704,0.496091889,0.398703704
0.401111111,0.524008738,0.401111111
0.407592593,0.570912264,0.407592593
0.405925926,0.477080458,0.405925926
0.402962963,0.462190647,0.402962963
0.407407407,0.547222239,0.407407407
0.407407407,0.496091889,0.407407407
0.407407407,0.496091889,0.407407407
0.409814815,0.523556969,0.409814815
0.400740741,0.393020478,0.400740741
0.411851852,0.624443798,0.411851852
0.415925926,0.542197083,0.415925926
0.417592593,0.514812454,0.417592593
0.417592593,0.496091889,0.417592593
0.417592593,0.496091889,0.417592593
0.413703704,0.452536405,0.413703704
0.425740741,0.631851572,0.425740741
0.415925926,0.387772531,0.415925926
0.42,0.541856709,0.42
0.42,0.496091889,0.42
0.42,0.496091889,0.42
0.42,0.496091889,0.42
0.42,0.496091889,0.42
0.42,0.496091889,0.42
0.420925926,0.506414501,0.420925926
0.425,0.541442071,0.425
0.433888889,0.594323801,0.433888889
0.433888889,0.496091889,0.433888889
0.433888889,0.496091889,0.433888889
0.437407407,0.534368483,0.437407407
0.442777778,0.55415349,0.442777778
0.449814815,0.571463051,0.449814815
0.448148148,0.478454331,0.448148148
0.442037037,0.431235186,0.442037037
0.442037037,0.496091889,0.442037037
0.442037037,0.496091889,0.442037037
0.451851852,0.601354069,0.451851852
0.454814815,0.527338214,0.454814815
0.452222222,0.46888673,0.452222222
0.456111111,0.537079097,0.456111111
0.440740741,0.33516929,0.440740741
0.440740741,0.496091889,0.440740741
0.440740741,0.496091889,0.440740741
0.447407407,0.567749881,0.447407407
0.453333333,0.559061063,0.453333333
0.44962963,0.457134547,0.44962963
0.451481481,0.515697426,0.451481481
0.457962963,0.564482291,0.457962963
0.457962963,0.496091889,0.457962963
0.457962963,0.496091889,0.457962963
0.471296296,0.635249123,0.471296296
0.466111111,0.443166839,0.466111111
0.463888889,0.473212573,0.463888889
0.472592593,0.586031054,0.472592593
0.478703704,0.558336995,0.478703704
0.478703704,0.496091889,0.478703704
0.478703704,0.496091889,0.478703704
0.482407407,0.53344019,0.482407407
0.485185185,0.523934475,0.485185185
0.485,0.494241492,0.485
0.476111111,0.407365692,0.476111111
0.476481481,0.49984219,0.476481481
0.476481481,0.496091889,0.476481481
0.476481481,0.496091889,0.476481481
0.462592593,0.35552365,0.462592593
0.47,0.572799792,0.47
0.466666667,0.461992611,0.466666667
0.468703704,0.517046545,0.468703704
0.483333333,0.646060636,0.483333333
0.483333333,0.496091889,0.483333333
0.483333333,0.496091889,0.483333333
0.477592593,0.438636772,0.477592593
0.487037037,0.591501792,0.487037037
0.488518519,0.510833173,0.488518519
0.488518519,0.496091889,0.488518519
0.488518519,0.496091889,0.488518519
0.488518519,0.496091889,0.488518519
0.488518519,0.496091889,0.488518519
0.487407407,0.485063774,0.487407407
0.493518519,0.556857916,0.493518519
0.517962963,0.736779568,0.517962963
0.532777778,0.636505412,0.532777778
0.527962963,0.451471962,0.527962963
0.527962963,0.496091889,0.527962963
0.527962963,0.496091889,0.527962963
0.541481481,0.622283971,0.541481481
0.554259259,0.612988669,0.554259259
0.552962963,0.484451101,0.552962963
0.560555556,0.564389462,0.560555556
0.567222222,0.555409779,0.567222222
0.567222222,0.496091889,0.567222222
0.567222222,0.496091889,0.567222222
0.595740741,0.747423988,0.595740741
0.594259259,0.483547563,0.594259259
0.610185185,0.631238899,0.610185185
0.557777778,0.060858856,0.557777778
0.568148148,0.588729291,0.568148148
0.568148148,0.496091889,0.568148148
0.568148148,0.496091889,0.568148148
0.569259259,0.505869903,0.569259259
0.580740741,0.596984906,0.580740741
0.588518519,0.563343586,0.588518519
0.594444444,0.546776659,0.594444444
0.562222222,0.222715936,0.562222222
0.562222222,0.496091889,0.562222222
0.562222222,0.496091889,0.562222222
0.56537037,0.524033493,0.56537037
0.582222222,0.644996194,0.582222222
0.596481481,0.619127776,0.596481481
0.601666667,0.539962992,0.601666667
0.602962963,0.506983854,0.602962963
0.602962963,0.496091889,0.602962963
0.602962963,0.496091889,0.602962963
0.605185185,0.514725813,0.605185185
0.602407407,0.47286601,0.602407407
0.60462963,0.514744379,0.60462963
0.590555556,0.378328702,0.590555556
0.583148148,0.432912301,0.583148148
0.583148148,0.496091889,0.583148148
0.583148148,0.496091889,0.583148148
0.586296296,0.523222784,0.586296296
0.587222222,0.504038072,0.587222222
0.577592593,0.413579063,0.577592593
0.581666667,0.53147221,0.581666667
0.601111111,0.664001436,0.601111111
0.601111111,0.496091889,0.601111111
0.601111111,0.496091889,0.601111111
0.612962963,0.595734805,0.612962963
0.618888889,0.545124298,0.618888889
0.615,0.464171004,0.615
0.59962963,0.369262379,0.59962963
0.611111111,0.592813778,0.611111111
0.611111111,0.496091889,0.611111111
0.611111111,0.496091889,0.611111111
0.624444444,0.606868127,0.624444444
0.641481481,0.634716902,0.641481481
0.64,0.484333517,0.64
0.651851852,0.590777723,0.651851852
0.676666667,0.691033313,0.676666667
0.676666667,0.496091889,0.676666667
0.676666667,0.496091889,0.676666667
0.671666667,0.457722465,0.671666667
0.667777778,0.466386529,0.667777778
0.663703704,0.464529944,0.663703704
0.66962963,0.541887652,0.66962963
0.654074074,0.376651587,0.654074074
0.654074074,0.496091889,0.654074074
0.654074074,0.496091889,0.654074074
0.64,0.385934512,0.64
0.628518519,0.404500362,0.628518519
0.614444444,0.382221342,0.614444444
0.626111111,0.592634308,0.626111111
0.641666667,0.622339668,0.641666667
0.641666667,0.496091889,0.641666667
0.641666667,0.496091889,0.641666667
0.64962963,0.55983464,0.64962963
0.651481481,0.510944569,0.651481481
0.641666667,0.41873418,0.641666667
0.630740741,0.408832394,0.630740741
0.636666667,0.543744237,0.636666667
0.636666667,0.496091889,0.636666667
0.636666667,0.496091889,0.636666667
0.627962963,0.42616052,0.627962963
0.622037037,0.447820679,0.622037037
0.623703704,0.509706845,0.623703704
0.613518519,0.413164425,0.613518519
0.613703704,0.497329612,0.613703704
0.613703704,0.496091889,0.613703704
0.613703704,0.496091889,0.613703704
0.616111111,0.515895462,0.616111111
0.616111111,0.496091889,0.616111111
0.621111111,0.53755562,0.621111111
0.621111111,0.496091889,0.621111111
0.621111111,0.496091889,0.621111111
0.621111111,0.496091889,0.621111111
0.621111111,0.496091889,0.621111111
0.621111111,0.496091889,0.621111111
0.621111111,0.496091889,0.621111111
0.621111111,0.496091889,0.621111111
0.621111111,0.496091889,0.621111111
0.628518519,0.556740332,0.628518519
0.628518519,0.496091889,0.628518519
0.628518519,0.496091889,0.628518519
0.652592593,0.691033313,0.652592593
0.658888889,0.545600822,0.658888889
0.654074074,0.458341327,0.654074074
0.651481481,0.475669454,0.651481481
0.63962963,0.402643777,0.63962963
0.63962963,0.496091889,0.63962963
0.63962963,0.496091889,0.63962963
0.631481481,0.431111414,0.631481481
0.647222222,0.62295853,0.647222222
0.648703704,0.50785026,0.648703704
0.652037037,0.52270294,0.652037037
0.638888889,0.39274199,0.638888889
0.638888889,0.496091889,0.638888889
0.638888889,0.496091889,0.638888889
0.631481481,0.436681169,0.631481481
0.632037037,0.50042392,0.632037037
0.655925926,0.688557867,0.655925926
0.679259259,0.67865608,0.679259259
0.652962963,0.296199571,0.652962963
0.652962963,0.496091889,0.652962963
0.652962963,0.496091889,0.652962963
0.663333333,0.577781628,0.663333333
0.665925926,0.515895462,0.665925926
0.676481481,0.577781628,0.676481481
0.691111111,0.607486988,0.691111111
0.695925926,0.531985865,0.695925926
0.695925926,0.496091889,0.695925926
0.695925926,0.496091889,0.695925926
0.704259259,0.557978055,0.704259259
0.710740741,0.543744237,0.710740741
0.707037037,0.468861975,0.707037037
0.721481481,0.602536095,0.721481481
0.705185185,0.378508172,0.705185185
0.705185185,0.496091889,0.705185185
0.705185185,0.496091889,0.705185185
0.724259259,0.636573487,0.724259259
0.717592593,0.447820679,0.717592593
0.705185185,0.405738085,0.705185185
0.718148148,0.591396585,0.718148148
0.726851852,0.559215778,0.726851852
0.726851852,0.496091889,0.726851852
0.726851852,0.496091889,0.726851852
0.734444444,0.550551715,0.734444444
0.731481481,0.475050592,0.731481481
0.71,0.342614195,0.71
0.711296296,0.505374814,0.711296296
0.717592593,0.541887652,0.717592593
0.717592593,0.496091889,0.717592593
0.717592593,0.496091889,0.717592593
0.701111111,0.376651587,0.701111111
0.708888889,0.553646024,0.708888889
0.711111111,0.512182292,0.711111111
0.717592593,0.543744237,0.717592593
0.729814815,0.584589107,0.729814815
0.729814815,0.496091889,0.729814815
0.729814815,0.496091889,0.729814815
0.732592593,0.515895462,0.732592593
0.735185185,0.514657739,0.735185185
0.728703704,0.450296125,0.728703704
0.733333333,0.529510419,0.733333333
0.737407407,0.525178387,0.737407407
0.737407407,0.496091889,0.737407407
0.737407407,0.496091889,0.737407407
0.758703704,0.647094135,0.758703704
0.757222222,0.48557124,0.757222222
0.768148148,0.571593012,0.768148148
0.784259259,0.606249265,0.784259259
0.782407407,0.483714655,0.782407407
0.782407407,0.496091889,0.782407407
0.782407407,0.496091889,0.782407407
0.787962963,0.53384245,0.787962963
0.793333333,0.531985865,0.793333333
0.79537037,0.509706845,0.79537037
0.788888889,0.452771572,0.788888889
0.790740741,0.508469122,0.790740741
0.790740741,0.496091889,0.790740741
0.790740741,0.496091889,0.790740741
0.819074074,0.685463558,0.819074074
0.811666667,0.447820679,0.811666667
0.826296296,0.592015447,0.826296296
0.841666667,0.595109755,0.841666667
0.841666667,0.496091889,0.841666667
0.841666667,0.496091889,0.841666667
0.841666667,0.496091889,0.841666667
0.864074074,0.63781121,0.864074074
0.896666667,0.697840792,0.896666667
0.899814815,0.5152766,0.899814815
0.918148148,0.605630403,0.918148148
0.893518519,0.351278259,0.893518519
0.893518519,0.496091889,0.893518519
0.893518519,0.496091889,0.893518519
0.872037037,0.3667498,0.872037037
0.895,0.637192348,0.895
0.884259259,0.431730275,0.884259259
0.856851852,0.3296181,0.856851852
0.837777778,0.377270449,0.837777778
0.837777778,0.496091889,0.837777778
0.837777778,0.496091889,0.837777778
0.835555556,0.48185807,0.835555556
0.818333333,0.386553374,0.818333333
0.828888889,0.564785533,0.828888889
0.852222222,0.645856412,0.852222222
0.854444444,0.510325707,0.854444444
0.854444444,0.496091889,0.854444444
0.854444444,0.496091889,0.854444444
0.893518519,0.740542247,0.893518519
0.872592593,0.37046297,0.872592593
0.865185185,0.450296125,0.865185185
0.848148148,0.390885405,0.848148148
0.855555556,0.542506514,0.855555556
0.855555556,0.496091889,0.855555556
0.855555556,0.496091889,0.855555556
0.865740741,0.55983464,0.865740741
0.902407407,0.722595258,0.902407407
0.912777778,0.557978055,0.912777778
0.909814815,0.478763762,0.909814815
0.921666667,0.566023257,0.921666667
0.921666667,0.496091889,0.921666667
0.921666667,0.496091889,0.921666667
0.930555556,0.548076269,0.930555556
0.952407407,0.62295853,0.952407407
1,0.767153298,1
1,0.496091889,1
1,0.496091889,1
1,0.496091889,1
1,0.496091889,1
1,0.496091889,1
1,0.496091889,1
1,0.496091889,1
0.962222222,0.290010954,0.962222222
0.958703704,0.476288315,0.958703704
0.958703704,0.496091889,0.958703704
0.958703704,0.496091889,0.958703704
0.887962963,0.095688391,0.887962963
0.885555556,0.481239209,0.885555556
0.846851852,0.261543317,0.846851852
0.838888889,0.445964094,0.838888889
0.809259259,0.307957942,0.809259259
0.809259259,0.496091889,0.809259259
0.809259259,0.496091889,0.809259259
0.820925926,0.572830735,0.820925926
0.805185185,0.393979714,0.805185185
0.820185185,0.595109755,0.820185185
0.782222222,0.250403807,0.782222222
0.782777778,0.499805059,0.782777778
0.782777778,0.496091889,0.782777778
0.782777778,0.496091889,0.782777778
0.728888889,0.132820091,0.728888889
0.706481481,0.335806717,0.706481481
0.730925926,0.675561772,0.730925926
0.756111111,0.676180633,0.756111111
0.760185185,0.524559525,0.760185185
0.760185185,0.496091889,0.760185185
0.760185185,0.496091889,0.760185185
0.723518519,0.242358606,0.723518519
0.733888889,0.57097415,0.733888889
0.75537037,0.64895072,0.75537037
0.776666667,0.643999827,0.776666667
0.752777778,0.333950132,0.752777778
0.752777778,0.496091889,0.752777778
0.752777778,0.496091889,0.752777778
0.755185185,0.512801154,0.755185185
0.752037037,0.47443173,0.752037037
0.745925926,0.453390434,0.745925926
0.74037037,0.457103604,0.74037037
0.762592593,0.653282752,0.762592593
0.762592593,0.496091889,0.762592593
0.762592593,0.496091889,0.762592593
0.774814815,0.580257075,0.774814815
0.783888889,0.557978055,0.783888889
0.772962963,0.42244735,0.772962963
0.797407407,0.662565677,0.797407407
0.827962963,0.699078515,0.827962963
0.827962963,0.496091889,0.827962963
0.827962963,0.496091889,0.827962963
0.827962963,0.496091889,0.827962963
0.817222222,0.426779382,0.817222222
0.788888889,0.311671112,0.788888889
0.799074074,0.564166672,0.799074074
0.777592593,0.353753705,0.777592593
0.777592593,0.496091889,0.777592593
0.777592593,0.496091889,0.777592593
0.768333333,0.43358686,0.768333333
0.767592593,0.491140995,0.767592593
0.781296296,0.590158862,0.781296296
0.778148148,0.475050592,0.778148148
0.78537037,0.54498196,0.78537037
0.78537037,0.496091889,0.78537037
0.78537037,0.496091889,0.78537037
0.805555556,0.631622593,0.805555556
0.813333333,0.547457407,0.813333333
0.82462963,0.569736427,0.82462963
0.822037037,0.479382624,0.822037037
0.834814815,0.579019352,0.834814815
0.834814815,0.496091889,0.834814815
0.834814815,0.496091889,0.834814815
0.822592593,0.418115319,0.822592593
0.831851852,0.55612147,0.831851852
0.847592593,0.59696634,0.847592593
0.852777778,0.528891557,0.852777778
0.837777778,0.402024915,0.837777778
